Cliente,Edad,Score,Saldo
15718572,57,600,13845.603
15652782,48,678,10109.99
15647807,40,642,10921.983
15718281,67,706,12327.669
15660571,43,668,11303.431
15639252,30,603,12954.85
15628144,72,635,7481.284
15622182,28,628,15353.813
15783338,32,449,15561.935999999998
15764491,35,701,15969.39
15712960,37,613,17165.317000000003
15688157,39,683,4768.5470000000005
15615177,28,561,12369.2
15809906,26,558,14885.329000000002
15652169,35,642,13316.195000000002
15649450,24,805,14322.135
15590094,38,613,12626.588
15634564,31,593,11271.333999999999
15684296,34,714,14117.303
15773273,38,730,11886.636
15732644,54,567,9231.631
15713426,30,637,12218.553
15640789,38,711,12334.585000000001
15598892,30,828,7307.017999999999
15751227,47,807,9512.059
15812365,40,850,10280.064999999999
15616088,70,782,9707.242
15803886,31,629,13287.654999999999
15761717,26,720,5196.291
15628008,29,781,9875.989
15583755,33,592,15657.086
15774250,42,532,15902.471
15681476,39,520,7349.317
15790448,35,473,6961.736
15785326,35,639,13652.626
15592854,25,705,11373.627
15617486,52,530,10672.328
15806796,33,516,13884.789999999999
15622305,33,746,10786.814
15608209,33,622,9692.612
15626898,30,743,7759.923
15644297,38,732,17878.754
15582149,34,850,12966.842999999999
15802483,34,686,14617.813
15778884,38,809,15476.321
15623630,56,634,11625.124
15695097,30,564,10095.488000000001
15645404,51,625,12462.001
15636812,40,583,11270.104
15712068,45,592,8469.25
15652030,49,637,10820.452000000001
15577398,30,850,8644.939
15806929,36,751,7319.499000000001
15656005,31,592,12459.323
15722632,50,716,11965.577000000001
15794356,42,641,12176.537
15659656,35,849,11083.773
15588341,47,647,9983.517
15709142,30,608,9105.737
15627517,27,497,14940.026999999998
15803032,38,599,8911.163
15665129,33,545,13252.789999999999
15628272,36,774,11499.742
15678206,46,464,16179.853
15678427,27,696,9612.932
15793331,32,812,13305.097
15699532,51,516,12012.435000000001
15643635,32,664,13370.573999999999
15754494,33,585,15280.505
15713440,21,519,15170.145
15709639,22,717,11246.506
15601719,24,465,15600.708999999999
15772482,28,829,13240.552
15591489,26,826,14266.268
15629002,36,747,10260.33
15595426,57,603,10500.085000000001
15632848,36,634,6951.8949999999995
15703068,41,716,12614.554
15791513,41,647,13893.735
15587210,44,591,11358.198
15793803,34,574,11257.239
15787756,51,467,11451.471000000001
15809872,32,650,8490.645
15644295,39,731,12681.617999999999
15778694,26,638,10524.975999999999
15631406,50,459,10938.789999999999
15616676,23,632,12247.850999999999
15771154,73,683,13773.223000000002
15669491,46,850,15786.677
15665180,31,616,13678.914
15743051,30,694,14468.403
15571873,24,655,10706.530999999999
15679743,33,607,9130.172
15769412,39,684,20703.496
15733705,30,577,9247.210000000001
15573045,62,547,12773.875
15756824,50,613,10124.297999999999
15773520,43,672,9259.955
15785352,37,606,8237.394
15616525,31,720,14135.647
15795737,47,771,7266.4
15693877,47,811,12336.534
15576111,33,734,12189.858
15808868,31,652,10369.697
15697801,56,605,7412.918
15800524,29,686,18537.902
15686236,47,525,11808.768
15659807,41,657,10940.213
15736078,33,730,13036.787
15620836,34,816,10841.087
15698184,50,484,9040.816
15717643,34,728,9042.515
15776596,39,730,14009.458999999999
15812607,46,663,9543.939999999999
15663888,34,549,20401.739999999998
15690829,49,430,13711.516
15695819,43,504,13474.019
15797710,29,619,9895.587
15700654,44,617,4915.709
15583764,31,791,13024.033
15688849,48,609,10801.927
15661473,51,780,12672.525
15601030,34,777,9669.366
15789557,27,817,12981.060000000001
15745250,58,850,15665.213
15741693,40,693,13066.196
15668775,47,757,13074.710000000001
15757895,30,569,10662.949
15774551,36,772,11202.983
15684011,29,576,13057.526
15736146,28,608,9667.971000000001
15774847,50,593,17174.069
15815656,39,541,10011.667
15623357,24,692,12059.693
15715510,29,768,9598.469000000001
15663770,38,802,14255.711
15584620,36,850,14364.416000000001
15750772,38,671,13212.972
15594391,68,770,18355.523999999998
15661656,38,633,9190.256
15631217,40,663,15621.819
15588955,43,581,9325.957
15758252,45,561,16808.538
15740223,51,479,10771.474
15805413,31,769,11785.225999999999
15764892,51,590,8447.462
15655232,35,437,12680.333999999999
15751524,36,677,6880.683999999999
15670552,31,560,11514.117999999999
15752193,34,421,9072.336
15607269,49,492,15124.945000000002
15777901,43,640,9475.249
15586236,31,704,13208.466
15603749,53,564,4547.228
15733872,33,791,13022.971000000001
15666982,38,629,12394.885
15602647,39,729,12741.585000000001
15623063,35,651,11006.771
15682928,39,695,6552.12
15803352,33,613,15573.642000000002
15656249,34,720,11830.757000000001
15716605,24,710,10309.917
15603096,33,410,12578.969000000001
15588580,36,584,10964.683
15770539,30,792,12718.786
15752502,41,615,13038.582
15609058,23,676,10778.747
15775108,34,571,9932.503999999999
15600086,48,717,12376.494999999999
15814675,39,642,12826.403
15572777,47,780,8600.621000000001
15585106,38,492,5706.843
15738936,29,760,10360.724
15750970,40,500,9900.424
15692106,25,606,14738.672
15791533,42,367,9360.828
15785576,71,434,11949.687
15576990,25,790,15288.577
15615352,31,588,9960.737
15647333,27,621,13700.367999999999
15572050,48,768,12283.158
15581370,38,681,9981.144
15813503,37,606,15471.257999999998
15793135,24,713,14768.723999999998
15689517,27,635,12700.983
15641366,61,599,12473.796
15588859,44,496,17935.628
15568032,31,757,12732.036
15623525,31,564,12517.558
15606601,22,561,18678.896
15800811,40,702,14855.673999999999
15610711,40,678,12864.446
15809654,46,707,12747.672999999999
15576077,27,610,15956.193
15643378,42,744,11241.992
15566790,28,598,12999.176
15812356,40,722,8917.506
15771674,39,603,16239.052
15623314,59,506,19035.307999999997
15759480,40,644,13918.097
15587712,36,589,11443.547
15671165,66,592,14995.019
15620746,42,632,12611.560000000001
15706537,59,577,11139.697
15589312,30,588,11500.708
15741180,54,617,10214.189999999999
15733888,36,668,13368.651999999998
15798532,32,810,12087.973
15614936,49,718,8232.188
15588566,33,778,11647.428
15570141,34,724,13235.269
15800793,39,477,18249.157
15635125,63,566,12078.717999999999
15636551,29,711,13018.147
15600912,32,706,8834.842999999999
15650266,39,679,14618.628
15748352,34,598,10448.817
15788920,32,836,10919.667
15743236,61,687,8053.856
15637717,41,704,10902.68
15635500,75,605,6131.963
15727177,42,557,17782.203
15774358,59,443,11093.93
15791304,25,604,16541.343
15603328,27,483,7780.566000000001
15804142,57,670,17557.595
15608845,38,804,12419.722
15632609,39,554,16013.275
15603550,37,588,7025.888000000001
15755239,32,758,16265.764000000001
15670528,43,787,13221.745
15732704,25,582,14804.297
15589019,33,633,9285.502
15677796,47,766,12928.998
15760177,37,564,10025.217999999999
15636595,37,602,10759.289
15737275,39,649,11309.641
15753955,34,639,14994.004
15708504,50,790,12143.858
15572174,29,825,14887.401000000002
15656330,32,528,6813.8369999999995
15569626,35,577,11008.03
15637366,25,505,11426.885
15778049,29,633,11741.235
15751032,37,629,3554.9809999999998
15746515,36,750,13649.292000000001
15664311,28,637,12367.569
15708139,40,575,13953.234
15768574,58,671,17871.398
15699753,41,590,8908.631
15703199,38,619,9614.347
15627830,30,640,3219.764
15618562,40,618,14030.638
15712608,42,787,7448.397
15815645,37,481,15230.366
15705739,32,753,15990.479000000001
15669805,31,748,9955.794
15737489,46,610,11688.659
15775131,32,580,14218.820000000002
15765283,40,624,14996.198999999999
15598485,40,567,2864.964
15696552,21,747,8102.56
15701741,39,711,15246.279
15636069,28,632,15551.958999999999
15682467,36,725,11885.105
15790744,34,850,9289.927
15731267,37,797,7526.37
15742879,38,668,14790.431
15757015,41,783,10664.05
15770711,28,766,9069.678
15569430,36,704,17550.98
15664681,35,584,11432.128
15605534,51,644,9556.003999999999
15792473,50,598,8837.981
15802625,48,733,8591.552
15766017,58,615,7230.93
15626243,30,618,13384.422
15719898,36,556,15487.207999999999
15752809,43,702,11612.167
15589698,42,555,10710.45
15609977,47,587,7102.677000000001
15765402,39,520,14564.404999999999
15624343,50,650,12966.777
15602354,33,564,10934.187
15803965,55,654,8748.567
15813645,36,491,5336.913
15687171,34,638,14667.976999999999
15690744,43,683,11249.942
15707974,38,815,4838.7
15673084,38,645,6807.9800000000005
15814772,49,645,16013.388
15743709,30,683,6619.033
15737414,35,647,12376.168
15788480,33,786,12232.558
15792453,42,602,13891.217
15695197,25,553,12852.419
15591698,49,849,13293.489000000001
15712813,43,520,15080.517000000002
15757759,28,807,16596.926
15796230,36,642,12449.598
15611729,39,703,14155.95
15709531,38,556,11475.614
15641413,49,587,15539.398000000001
15669994,31,556,12866.381
15695301,44,504,11352.264
15717286,40,675,7903.594999999999
15754747,33,686,14191.809
15705676,35,690,10794.433
15677336,57,557,12004.313
15684395,45,446,12519.169
15659949,31,850,9639.931
15806941,60,499,7696.160000000001
15637690,34,622,9867.574
15632882,37,684,12681.713
15807107,32,612,12139.442
15661034,29,813,10605.939999999999
15811958,44,850,11275.534
15658614,38,565,14540.069
15704657,39,601,7264.764
15701319,37,614,9634.081
15650437,32,522,12445.036
15764314,36,550,11387.723
15593501,36,493,14866.780999999999
15649297,62,605,11106.592999999999
15660608,44,699,15869.760999999999
15755521,48,660,9004.432
15579074,38,619,8465.179
15641158,32,739,10212.827000000001
15752507,60,769,14884.639000000001
15597983,69,692,15495.394
15586069,30,560,10888.329
15655082,48,607,11207.086
15720155,29,630,13135.439000000002
15582116,45,767,13274.62
15632069,39,776,12521.155
15766683,36,549,13942.237
15709232,47,586,15709.947
15578747,26,701,8360.024000000001
15583736,36,829,8179.5740000000005
15590011,38,749,12937.832
15575147,22,699,9933.9
15648367,29,600,7443.01
15758031,38,760,9124.185000000001
15751771,32,528,9909.244999999999
15731026,39,683,10006.216
15775809,26,677,9872.367
15658258,43,693,12876.032000000001
15756321,52,612,14477.269
15775703,26,702,7128.128999999999
15642636,29,755,11703.589
15806771,40,753,376.869
15566735,36,548,10891.384
15681671,28,850,10110.022
15775949,38,612,11061.547
15586752,33,628,15214.389000000001
15582519,47,479,12179.708999999999
15658233,41,724,10979.825
15755330,41,512,12240.324
15605072,43,638,14586.098000000002
15692142,48,707,10508.674
15692931,22,670,11499.145
15781127,33,663,9676.903999999999
15567897,23,619,13272.51
15792627,33,765,8455.782000000001
15717191,49,508,9381.741
15625716,33,637,11391.353
15710053,44,667,14040.668
15580043,22,575,10522.934
15684669,41,567,13789.135
15730705,37,715,16525.252
15658982,28,650,12203.439999999999
15778481,59,817,11896.258
15568164,34,850,7137.9529999999995
15601569,40,598,17117.825
15772383,36,613,13130.711
15672983,27,678,8709.985
15799534,71,720,18313.539
15698816,33,721,7253.545
15574830,58,633,12813.742
15685947,42,556,11591.553
15597591,29,456,10700.049
15589949,34,433,15280.673999999999
15601012,60,802,9288.706
15567506,40,738,11494.067
15791877,34,706,14064.126
15794360,70,592,7181.674000000001
15585985,48,746,16528.242000000002
15699257,42,651,14314.587
15804104,28,494,11473.176
15727619,46,753,11390.969000000001
15740237,36,671,11669.527
15624892,37,712,9397.896
15784918,35,498,12196.811
15584785,37,660,9732.491
15743245,42,624,14515.537
15791535,28,592,13722.276999999998
15771749,38,653,11426.822
15769353,40,550,15049.032000000001
15770091,28,643,16085.813
15716420,39,612,17028.838
15740602,27,674,11156.801
15796071,29,657,8388.903
15811389,35,724,17198.295000000002
15671800,20,688,13762.439999999999
15677288,50,599,12115.965
15579207,37,545,9118.401
15567778,54,690,14402.779999999999
15751084,29,712,14017.060999999998
15768945,27,627,6209.29
15703354,33,808,10351.687
15754940,43,597,8516.225999999999
15676576,43,646,14306.188
15648030,33,731,13738.801000000001
15668594,25,620,13771.201000000001
15728709,40,484,10690.142
15724181,47,647,10560.321
15647546,40,688,15067.971
15702601,30,680,10830.027
15567725,46,689,5201.608
15674179,34,513,6051.513
15686957,35,553,15858.428
15607690,47,689,11881.25
15709016,47,687,9121.929
15749345,22,468,7631.864
15638329,25,522,11143.213
15575445,41,629,15014.851
15752622,32,729,3855.006
15774507,39,574,11901.386
15570857,39,677,11121.364
15599386,28,627,7109.723
15744913,36,788,10963.285
15647292,63,697,14836.802
15728838,45,578,14860.091
15584704,48,519,7108.397999999999
15749068,40,632,13962.534
15779496,64,615,8156.410000000001
15711457,28,755,12454.028
15795290,42,767,13361.639000000001
15611223,38,752,10164.85
15794159,26,633,12428.184
15722599,37,751,18361.366
15569976,65,754,13618.644
15707011,47,495,13768.268
15702277,34,650,10600.554
15801915,31,529,15231.054999999998
15637947,32,668,13444.604000000001
15715888,38,591,14228.928
15694039,46,650,14900.376
15649457,41,588,13134.145999999999
15742809,29,712,7791.978
15633194,41,771,10830.9
15722037,36,610,11546.202000000001
15668774,23,758,12273.91
15659694,53,634,11378.15
15755405,43,710,12828.445
15647570,45,640,12059.119
15702541,59,551,16696.828
15643215,38,602,7166.7970000000005
15649060,31,727,8272.947
15780716,39,686,12962.619
15577018,26,684,11403.539
15809515,32,797,15192.294
15725076,27,653,10775.168
15574115,41,656,10117.922999999999
15747772,36,706,5857.118
15666197,38,430,15305.864000000001
15773639,35,745,9827.034
15581893,43,747,13078.871000000001
15672447,40,657,9916.583999999999
15577598,23,651,11563.605
15786042,44,706,18593.218
15753462,30,632,7254.9
15608701,29,651,12189.006
15582892,46,601,9978.607
15587573,27,626,11508.453
15611365,32,730,12766.169
15749103,47,604,11890.76
15810203,44,499,7762.733
15813660,40,754,16062.517000000002
15669282,20,636,12426.686
15792726,25,470,12797.405999999999
15632736,30,850,10491.135
15787204,43,774,11064.653999999999
15573730,42,586,12670.449
15791342,31,660,8456.003999999999
15700540,38,557,12989.356
15770631,25,730,16738.581
15604020,36,773,10585.871000000001
15637599,44,510,12307.089
15785920,35,687,12514.124
15658987,46,557,9617.317
15689526,35,542,12754.311
15719426,67,529,10310.155999999999
15639265,54,714,12611.328
15576124,41,582,4048.876
15757829,40,609,13738.976999999999
15633227,28,518,8514.636
15753092,35,791,12982.858
15782939,42,747,8021.436
15590676,34,735,14179.643
15599329,49,697,19523.829
15783097,27,813,11134.814999999999
15724764,42,667,6440.426
15778418,40,637,15430.967
15684769,67,542,12943.136
15756167,43,762,13420.467
15742116,48,671,11671.106
15647572,34,504,5498.081
15644551,37,751,9977.385
15709135,30,691,10123.177
15684469,32,841,11707.021
15627637,23,709,7331.4039999999995
15690589,37,541,21231.403
15595350,31,661,13606.782000000001
15777586,42,784,10905.204
15804064,35,742,7912.617
15754443,35,443,10830.8
15776939,48,778,10229.056
15713517,39,529,10202.508
15683522,37,678,11338.307
15673995,65,516,10254.11
15737408,41,703,10994.151
15750837,41,579,14174.967999999999
15627298,37,589,8514.648
15811415,44,691,13406.61
15718667,35,621,8761.929
15570289,43,697,10340.916000000001
15567437,30,734,12304.038
15711687,41,434,10812.852
15656592,48,646,16902.333
15714241,42,749,22226.763
15642530,47,706,14409.042000000001
15713599,30,728,11483.543
15780498,34,634,14503.092
15624397,43,627,7124.030000000001
15615219,59,518,13877.215
15570908,29,687,9361.707
15746035,25,450,7423.719999999999
15691906,49,664,12742.178
15793424,28,663,6127.469999999999
15577905,34,660,10648.666000000001
15667216,29,579,7319.452
15673971,44,655,14649.876
15632263,30,574,12035.5
15720110,32,795,11726.521
15784923,37,705,10997.422
15567383,44,678,9800.913
15727819,34,677,17167.19
15665159,61,727,12821.396
15618203,51,773,11619.765
15638159,36,649,8660.739
15677310,62,761,9885.434
15621093,31,681,9733.819
15602934,33,452,13169.857
15812720,37,807,13011.045
15723064,24,603,16514.913
15761606,37,617,10170.78
15650322,34,701,10558.866
15669782,39,820,11133.689
15751628,60,438,7839.117
15590810,41,638,14432.609
15801293,27,850,10127.825
15770968,19,741,10871.157000000001
15572356,73,689,10855.507000000001
15603247,35,743,14678.124
15574554,66,537,10329.125
15578671,29,706,20949.021
15647890,37,691,14940.518
15606115,52,510,19166.521
15741181,41,721,13507.112
15598940,38,681,18180.434
15669783,60,586,4702.0650000000005
15624993,36,753,12851.898
15760568,38,593,14265.804
15699047,21,674,12015.039
15616168,35,610,8190.594999999999
15773146,26,652,13799.820000000002
15770375,26,850,12312.628999999999
15710034,43,637,13564.529
15800806,31,685,12244.931
15570485,40,558,16176.687
15790750,36,592,12318.751
15714832,36,652,15095.670999999998
15619953,42,662,10502.128
15578835,50,675,13320.491
15797081,49,611,11548.852
15810444,39,562,13056.502
15645593,41,599,9132.871000000001
15760873,50,594,8131.034
15794178,34,657,10713.66
15731148,33,558,10847.749
15774328,40,606,14475.797
15718769,36,557,11311.026
15610226,27,614,10641.457
15616270,42,620,10692.091
15635703,39,729,13151.326000000001
15630244,40,457,13432.023000000001
15734714,29,559,7971.536
15721433,38,664,7430.619000000001
15590828,42,782,12642.838
15752097,38,708,9964.089
15800031,43,681,6633.8679999999995
15689953,43,697,12822.636999999999
15725762,24,808,12216.865
15761713,43,678,17807.432999999997
15769246,59,813,13507.841
15781129,38,687,6943.44
15810995,34,526,12272.655999999999
15653773,38,457,16449.699
15733597,41,669,15021.941
15789560,42,668,18753.479
15810839,34,610,10310.817
15684318,50,582,9648.657000000001
15768120,36,702,9056.047999999999
15712807,46,556,13176.496
15696371,24,812,9247.688
15675794,47,645,15207.693
15618647,29,744,4350.442
15749583,38,686,9356.986
15815125,45,668,10248.621000000001
15768233,37,435,11434.630000000001
15637788,23,743,11020.377
15777046,39,580,12836.259
15788723,49,599,14388.822
15790489,34,534,17060.078
15631222,39,485,7533.964
15658972,40,699,12203.833999999999
15740442,51,603,18682.557
15760427,40,850,12478.818
15633474,51,586,13855.357
15790019,35,520,10538.789
15737735,40,683,9505.310000000001
15710671,34,786,13736.196
15656522,32,593,15853.742000000002
15744873,48,657,14359.587
15781914,32,718,16994.741
15637354,24,623,14816.783
15746695,39,429,4802.383
15804962,36,606,15565.545999999998
15794323,32,673,12124.076
15624703,35,550,12984.775
15570002,55,625,11877.271
15805463,32,682,10516.388
15675141,35,569,9393.463
15665759,69,724,11786.692
15700394,26,713,12285.746000000001
15630641,37,846,12710.397
15722991,54,567,9640.296
15737404,31,731,13251.226
15722409,47,693,10760.466
15810660,34,774,12087.523
15709780,37,667,7178.69
15727350,37,516,11314.312
15752312,49,551,15077.772
15616745,35,542,17489.453
15674110,43,701,16041.655999999999
15662501,48,583,9124.653
15636388,23,702,9877.523
15713975,47,565,13975.612
15592925,42,711,17762.677
15787825,37,585,15249.682
15627195,26,568,11293.028
15657957,26,602,11367.42
15607874,38,687,14445.057999999999
15796993,52,741,17123.629999999997
15649858,37,469,9677.649000000001
15811032,58,477,14598.492000000002
15679963,43,737,9635.380000000001
15572428,33,717,11577.723
15622461,51,562,12282.2
15718780,32,650,7945.009
15739271,33,582,12239.4
15763415,41,567,13437.889000000001
15626628,31,631,8816.185000000001
15765857,41,623,14241.213
15742511,35,514,12103.09
15786433,35,650,16598.243
15627971,32,504,20666.375
15783025,37,723,9466.153
15726289,25,645,17440.036
15802118,41,664,12342.869
15607990,43,760,17573.55
15695932,36,766,7838.113
15812279,37,634,11534.586
15687558,31,640,11861.333999999999
15729065,28,784,10996.006
15698902,42,547,14270.34
15570192,40,608,12172.942
15745201,43,612,13949.635
15578156,32,615,13852.182999999999
15692577,38,674,8372.768
15733111,32,688,12417.93
15610727,36,605,12882.925
15792720,33,676,17149.078
15776936,40,475,16081.807999999999
15729087,54,751,15636.76
15786463,59,645,12166.992999999999
15717498,42,775,13397.022
15799468,34,591,9612.727
15626383,60,596,12190.797
15690330,40,830,7770.164
15807194,34,718,11392.244
15712199,61,655,18399.77
15654772,47,640,8979.946
15807593,36,546,8566.096000000001
15686718,37,802,11556.921
15695299,45,590,8182.822
15722701,18,594,13269.473000000002
15799635,51,577,10886.7
15586029,34,806,9615.268
15772337,49,723,15385.552
15603378,36,768,14133.495
15792862,41,653,10458.411
15657349,50,803,9817.302
15653952,38,581,13515.704999999998
15724336,49,513,17160.127
15689594,29,731,17953.920000000002
15801920,39,727,8061.546
15749951,27,766,12628.573
15648178,23,630,13796.451000000001
15738662,41,652,15943.403
15640855,40,729,11357.461
15760988,33,667,12457.333
15569624,31,671,10586.460000000001
15597949,47,768,10455.261
15793311,46,765,11949.288
15764153,33,704,13049.909
15802560,48,470,14057.610999999999
15728608,34,688,9102.558
15724444,38,567,12587.765
15753110,64,720,4575.278
15711521,39,609,12177.871000000001
15632816,49,521,12794.857
15725509,30,662,11528.668
15684645,41,704,6207.821
15777459,32,619,17540.613
15656937,26,468,13164.325
15610643,44,435,15173.965
15777315,43,529,9361.635
15611058,60,702,13859.754
15648858,27,666,8522.521
15810732,36,730,14874.929
15705448,52,647,13001.312
15741078,54,736,11172.947
15753161,36,768,18016.944
15608246,36,736,10391.417
15676526,34,608,8877.287
15630195,40,745,13118.467
15736250,38,781,11781.079
15574169,32,595,9246.621000000001
15718839,38,850,10274.115
15762331,37,569,17875.584
15713559,32,473,14660.225
15660980,38,597,11570.267
15810942,61,445,13765.530999999999
15683339,34,656,5987.733
15685476,31,658,10008.214
15663650,52,698,10730.439
15622470,41,772,9603.222
15727391,29,688,14455.35
15711062,40,633,8617.280999999999
15760662,29,521,8721.28
15692977,36,612,13070.092
15576065,40,731,17132.598
15796838,58,703,9293.092
15748595,29,689,7755.678999999999
15679029,33,718,10287.428
15753639,37,608,14609.339000000002
15666095,51,753,7981.1720000000005
15643487,39,630,10547.374
15764033,43,693,12192.792
15747288,40,838,6167.119000000001
15790599,39,756,14936.312
15737705,27,775,15230.937
15726776,36,705,11162.929
15664432,49,727,9629.678
15688984,20,595,9583.043
15583026,38,535,13591.932999999999
15771668,59,578,18596.664
15756277,43,850,9224.483
15663312,35,494,11272.706
15793197,34,676,10035.954
15731463,43,818,10530.15
15621768,45,712,11299.465
15691323,40,672,8902.588
15781326,35,636,9547.817
15814331,43,597,11912.746000000001
15602030,28,717,12820.679
15611315,23,708,7143.308
15636977,36,507,11821.432
15690337,27,581,10225.811
15680666,39,579,15196.326000000001
15679551,46,504,16376.484
15778915,32,737,12855.136
15568849,31,540,11815.874
15747762,32,609,11852.041000000001
15750049,40,621,16382.337
15606097,63,665,10446.958
15669946,46,663,14172.688
15612103,35,627,13785.295999999998
15650018,43,681,15410.029999999999
15652615,39,742,14000.496
15653572,43,673,12713.296
15703413,38,519,12532.856
15770548,28,453,13998.664999999999
15645637,39,798,11978.776
15590888,34,693,10755.606
15665579,28,597,14270.595000000001
15715078,35,584,16161.394
15569452,58,652,11635.32
15628863,38,601,6001.380999999999
15793723,32,607,14427.207
15764708,30,572,11769.667
15791040,58,801,7995.461
15631512,26,597,14998.939000000002
15640106,40,613,12433.99
15710315,29,529,13575.939999999999
15611947,34,557,8307.4
15670266,28,499,14179.260999999999
15788183,43,458,10687.011999999999
15735782,31,528,12096.259
15758750,31,564,11052.717
15611767,52,624,13372.342999999999
15643770,52,682,11267.047999999999
15570681,24,560,11608.432
15672216,40,584,8244.175
15624180,37,584,13417.179999999998
15806318,48,676,12444.238000000001
15576216,37,655,10886.276
15620750,28,559,14109.943
15623489,67,543,12884.367
15667944,39,679,8684.361
15584928,32,594,12007.497
15779913,27,586,13023.18
15749679,39,699,10972.438
15629010,35,847,11174.342999999999
15768465,35,582,12130.917
15767781,38,648,8269.728
15635364,49,618,4430.143
15722004,31,543,13831.794
15766044,49,642,12068.861
15586680,27,462,17691.352
15635388,47,640,8904.714
15655175,40,740,11431.878
15799653,32,583,9475.355
15630704,32,612,10652.073
15815534,37,505,13400.639000000001
15697249,25,546,13283.77
15681316,41,681,12054.929
15682523,20,762,13943.255
15650244,29,786,8089.544
15795747,39,787,17164.676
15607330,42,713,10912.171
15624013,39,541,10984.481
15800805,31,451,14093.182
15622033,41,847,10154.350999999999
15758451,37,765,10270.877
15688689,37,678,14900.091
15652674,20,539,8345.986
15806327,40,800,7589.311
15649618,39,799,16739.56
15751445,52,734,7128.308999999999
15667438,38,675,10401.688
15682273,38,683,12761.655999999999
15580912,32,748,15473.788
15705383,35,642,12547.631
15712903,21,499,17651.108
15774285,47,649,11078.328
15583138,42,739,14164.292000000001
15749265,42,427,7568.152
15584580,35,443,16111.145
15614847,45,674,7249.469
15679966,31,661,13396.429999999998
15705544,61,633,15720.148000000001
15713632,48,551,9567.929
15586523,29,720,10623.092
15769308,36,635,8123.185
15676810,31,561,8148.027
15634591,33,850,7305.938
15679804,36,636,11755.905
15677764,74,461,18644.531
15571917,38,771,13765.770999999999
15574608,36,713,13388.935000000001
15740868,45,658,13456.279999999999
15702442,56,586,10078.175
15699797,30,737,17435.613
15648047,27,742,19012.542999999998
15766826,26,824,14626.6
15591628,41,701,16404.61
15583857,43,623,12353.652
15741403,38,698,17184.838
15598046,39,662,13956.204999999998
15680405,40,685,16800.134
15621644,83,678,12335.663
15608381,50,585,12584.566
15658946,40,579,4540.885
15757912,37,722,12597.780999999999
15645371,51,613,14726.211
15653110,42,694,13376.719000000001
15766355,49,550,10880.696
15585249,42,741,10603.652
15686099,61,563,8218.210000000001
15815316,50,644,7681.7
15778489,71,780,14255.025
15601787,35,641,10371.155999999999
15763093,35,540,12836.975
15659305,19,605,16613.328
15638882,62,710,14821.435999999998
15714680,78,755,12120.696
15739123,50,737,12755.285
15594450,49,695,15945.853
15797751,47,466,10208.572
15691543,58,558,14253.717999999999
15722845,29,665,18278.174
15798749,43,845,15206.359
15720050,28,727,11099.776
15758048,50,582,14894.2
15802809,36,660,8443.857
15807239,34,664,9392.047
15749093,43,801,15871.307999999999
15606076,63,718,12320.488000000001
15610090,40,667,7294.5289999999995
15693926,37,670,17874.271
15606944,43,645,14012.117000000002
15671934,39,552,13290.688
15641773,45,580,17933.483
15701972,35,684,13717.939000000002
15780362,49,607,11996.028999999999
15753229,29,802,12741.455
15785024,40,629,13740.919
15781987,31,641,11249.499
15775826,30,677,7813.315
15632538,32,658,14555.307
15641389,48,659,12359.322
15709447,26,584,14628.622
15762682,35,709,11182.727
15597109,70,627,9441.678
15756148,45,765,9154.978
15665634,38,645,5956.857
15739997,23,716,9446.481
15759244,44,687,9536.814
15672027,33,717,10218.542
15594576,32,524,14487.571
15619130,37,752,11329.105
15686060,43,670,11167.788
15615753,35,597,13110.104000000001
15800961,52,627,7610.181
15672467,52,766,9251.09
15744695,39,694,7765.24
15584897,31,639,9836.003
15601857,46,705,11551.807
15674156,69,810,2728.843
15743760,31,850,13199.666000000001
15652835,27,419,12158.042
15767818,55,640,13243.634
15734659,46,640,10797.84
15796115,40,689,7811.959
15724648,26,725,9868.414999999999
15750407,43,768,12926.405
15795370,37,648,13175.341
15798605,26,686,5742.262000000001
15589589,34,613,14409.420000000002
15778936,33,701,14751.034
15757385,28,578,16159.276000000002
15675518,53,499,7522.553
15752984,70,737,8754.289
15577913,32,651,14458.196
15591980,33,753,12256.805
15598948,24,523,17223.193
15574142,28,458,17193.226000000002
15635752,38,685,11179.806
15804864,27,670,7933.661
15641175,63,701,12091.652
15692226,31,705,14290.551000000001
15702656,33,651,9683.478
15606552,37,741,10526.176
15687001,54,596,12354.4
15781903,41,581,12791.371000000001
15731951,28,689,9532.86
15580953,30,544,7321.889
15628274,35,583,14999.572
15615444,28,663,12367.428
15784010,33,666,12412.526
15571586,29,524,15903.545000000002
15769402,27,667,15681.173999999999
15723604,39,639,15055.582999999999
15797822,28,678,10913.712
15665064,36,523,15835.101999999999
15734850,36,676,8272.949
15638047,45,613,14276.524
15674573,25,713,12117.297
15694859,28,751,13293.214000000002
15776404,22,523,12337.446
15579345,74,775,16137.15
15631481,51,673,7956.336
15571529,48,650,13823.223999999998
15651900,53,782,8157.1050000000005
15710687,33,593,9592.704
15613787,35,505,11693.259
15675983,36,692,7955.111999999999
15622370,30,813,11641.694
15656319,37,850,8814.11
15605130,32,753,17772.913
15659355,32,671,12391.278
15619674,35,649,10830.644
15775192,48,732,10296.261999999999
15617657,36,664,10350.222
15688951,43,789,11965.444
15763460,33,680,18376.847
15701932,52,586,14090.097
15700813,25,522,9404.992
15645600,27,739,9892.64
15634146,18,835,14287.235999999999
15686743,29,790,4605.796
